cat,bio1,bio12,CTI_1K,ELEV_1K,EVI_mask_1,EVIM_1K,M13RB1ALT,M13RB2ALT,M13RB3ALT,M13RB7ALT,NPP_Mean_1,RELIEF_1K,SLOPE_1K,lstday,lstnight,coords.x1,coords.x2
7829,201,894,12.970111,1506,1,3553,772,2828,398,1276,10576.273438,64,6,303,289,1157027.91324257,-755132.065885339
7830,199,902,14.969356,1540,1,4112,651,2961,375,1206,10993.339844,34,0,302,287,1163547.26303539,-760821.596941726
7831,200,900,11.590578,1512,1,4204,599,2932,352,1156,11404.568359,81,5,303,287,1162481.26652961,-760962.956604829
7832,199,902,11.473286,1535,1,3974,691,2927,405,1280,10979.956055,137,5,303,287,1164400.07915891,-765841.426466407
7833,199,905,13.867908,1520,1,4058,626,2863,396,1269,10372.563477,79,4,303,288,1160968.1625658,-761281.479100047
7834,199,902,12.968793,1544,1,4138,650,2986,372,1179,11014.412109,106,1,302,287,1163796.86644471,-761580.063203631
7835,205,887,10.680378,1435,1,4128,669,3001,406,1241,10660.179688,126,11,302,287,1165445.87265638,-761105.653204771
7836,204,890,12.16812,1436,1,4190,680,3065,401,1336,11158.602539,72,10,303,288,1158589.80440705,-762164.874548374
7837,200,897,13.214208,1519,1,4015,632,2865,388,1142,10208.300781,92,7,303,287,1166772.49468568,-764641.433766859
7838,201,896,11.560147,1531,1,4176,659,3011,390,1248,10523.245117,115,5,303,287,1164021.92785109,-764112.111908665
7839,201,896,11.560147,1531,1,4176,659,3011,390,1248,10523.245117,115,5,303,287,1164339.45789172,-764651.97991701
7840,206,882,13.000712,1414,1,3984,796,3143,441,1405,11246.079102,41,2,303,287,1164848.81672713,-758728.201653624
7841,200,901,12.915479,1523,1,3205,846,2698,426,1363,9703.618164,89,2,303,288,1161969.29197696,-763570.113288054
7842,203,891,12.279716,1446,1,4130,638,2949,378,1307,11092.165039,90,9,303,288,1160094.65517647,-763714.760398773
7843,206,884,12.688538,1432,1,4425,632,3126,378,1272,11455.674805,120,6,302,287,1164424.96419123,-763425.89670215
7844,201,900,11.694236,1515,1,4005,681,2921,417,1353,10953.107422,96,11,303,288,1159431.18643652,-762096.660760047
7845,200,903,13.342126,1522,1,4023,698,2952,398,1310,11021.161133,112,7,303,287,1158486.40380132,-759713.051283082
7846,201,891,14.381319,1472,1,4216,645,3021,373,1254,11097.958008,69,7,302,288,1162783.0051415,-756550.925507957
7847,204,890,12.152901,1417,1,4124,644,2925,410,1224,11319.389648,97,10,303,288,1163732.97821901,-762914.282487521
7848,200,900,11.590578,1512,1,4204,599,2932,352,1156,11404.568359,81,5,303,287,1162064.0196808,-760791.042539107
7849,205,889,11.66823,1438,1,4255,619,2989,378,1186,10105.799805,113,12,302,287,1164801.26984355,-761377.252758296
7850,206,882,13.096591,1461,1,4165,626,2956,376,1212,11485.521484,79,6,303,287,1164453.12888532,-757837.314998081
7851,196,903,13.260439,1614,1,4288,625,3025,379,1157,12263.536133,24,1,303,287,1167218.33375686,-759950.870944934
7852,203,892,10.721032,1471,1,4247,646,3053,367,1240,11446.90625,73,10,303,287,1161241.52636792,-759377.950144747
7853,201,899,10.97307,1515,1,4099,680,2974,409,1302,11177.639648,96,8,303,288,1159305.02632338,-761097.071085872
7854,200,897,10.394675,1500,1,4169,653,2979,385,1299,11035.695312,106,15,303,287,1163842.79838002,-759904.270387536
7855,201,901,12.93269,1466,1,4191,744,3160,420,1366,10937.743164,73,6,303,287,1158182.84928969,-760256.833158249
7856,200,896,12.399262,1534,1,4306,639,3058,383,1160,12415.517578,108,6,303,287,1166086.14508233,-761514.992857167
7857,206,884,13.191786,1407,1,4078,608,2892,343,1149,11337.662109,102,10,303,287,1162028.50538244,-765414.039405344
7858,204,889,12.315378,1451,1,4205,664,3041,408,1381,11074.529297,100,2,303,288,1159696.5772955,-765095.940582735
7859,198,901,11.924024,1556,1,4116,664,2986,387,1189,11219.881836,129,9,303,287,1167804.26984591,-761461.723387523
7860,199,904,12.054161,1540,1,4324,648,3067,397,1205,11566.862305,65,3,303,287,1160055.6579063,-759673.646924833
7861,203,892,11.399734,1474,1,3984,674,2910,387,1299,11727.619141,133,11,303,287,1166390.01636471,-762771.71426574
7862,205,884,12.012325,1438,1,4162,756,3203,413,1343,11131.524414,67,6,303,287,1163601.8256767,-757964.417048546
7863,199,902,11.473286,1535,1,3974,691,2927,405,1280,10979.956055,137,5,303,287,1164430.45267773,-765419.212480823
7864,205,887,10.680378,1435,1,4128,669,3001,406,1241,10660.179688,126,11,302,287,1165057.27469393,-761922.718320323
7865,192,923,14.199747,1642,1,3528,668,2591,411,1284,9208.25293,185,11,302,287,1167989.2924388,-824293.958716049
7866,196,894,11.361429,1652,1,3436,752,2684,414,1436,9210.300781,146,5,302,288,1172025.58118916,-824061.982223253
7867,189,960,11.09055,1712,1,3362,749,2630,426,1363,8869.384766,118,7,302,288,1170213.12796344,-823558.14427971
7868,162,1502,13.233314,2163,1,3758,745,2681,595,1078,9386.53125,61,3,297,283,1041302.64627995,-727677.631722316
7869,198,1150,18.024931,1630,1,3978,756,2942,494,1510,8503.947266,136,1,302,288,1092364.73391953,-775918.307503185
7870,192,1189,11.543962,1710,1,3993,809,3113,480,1542,9826.049805,72,5,303,287,1086179.85084574,-791557.243435554
7871,180,1339,11.923408,1840,1,3948,638,2710,459,1069,9568.644531,89,9,299,285,1061176.30946101,-842896.18107134
7872,152,1362,13.231275,2296,1,3975,715,2767,544,1190,10516.272461,174,9,298,282,1081027.17382556,-701524.197985665
7873,193,1276,10.241072,1672,1,4216,531,2687,430,847,11432.978516,225,17,297,289,1035883.91764027,-749128.417540931
7874,195,1235,12.42231,1598,1,4446,478,2894,311,895,14059.606445,31,2,301,287,1030393.74825867,-730028.349554897
7875,182,1279,14.466165,1755,1,4056,705,2897,504,1113,8785.420898,161,8,299,286,1083384.03590133,-725952.472334113
7876,211,871,19.965881,1373,1,3562,700,2687,383,1372,9578.978516,52,1,305,287,1151324.5497504,-722802.568700881
7877,206,904,12.727423,1390,1,3508,554,2412,329,1090,10151.15918,125,6,303,289,1190211.16184263,-761868.111963968
7878,205,891,10.429641,1439,1,3281,833,2673,486,1564,9621.269531,158,14,305,288,1178798.85664706,-762202.737292502
7879,151,1556,12.189691,2358,1,4033,786,2918,587,1278,9877.795898,273,17,296,281,1046211.05571511,-729392.810455154
7880,199,894,13.552366,1549,1,4012,653,2903,402,1245,11377.316406,62,1,304,287,1166627.48701042,-754510.06703093
7881,167,1047,10.140996,2076,1,4398,664,3086,452,1256,8599.394531,252,18,299,284,1121057.97331459,-714007.842177671
7882,167,1046,10.542151,2101,1,4213,681,3002,462,1157,10748.292969,255,13,297,284,1124671.01428587,-716000.039451181
7883,194,1163,10.820449,1634,1,3782,895,3134,488,1748,7904.40332,143,10,304,288,1090616.12453315,-802575.147692752
7884,202,883,12.041937,1522,1,3750,788,2909,444,1475,10677.389648,112,9,305,288,1157490.2014792,-725877.455613035
7885,187,1303,10.502334,1722,1,3974,676,2913,384,1003,9043.922852,169,12,296,285,1076513.88247084,-731751.771890447
7886,139,1700,11.838398,2576,1,5664,551,3655,474,781,16184.890625,204,4,290,280,1055729.9294109,-705694.031598412
7887,204,990,12.692086,1471,1,4096,700,3029,404,1107,11221.443359,149,9,301,287,1122455.22919375,-746930.025013562
7888,204,981,11.963167,1512,1,3678,728,2783,418,1313,8496.969727,208,15,302,288,1122380.65997739,-752153.237577109
7889,203,957,10.524592,1479,1,4106,725,3020,464,1230,9702.373047,153,13,302,287,1128282.6865949,-749818.175790699
7890,202,890,11.559373,1489,1,3750,695,2802,378,1167,9760.056641,79,9,303,289,1158851.15613602,-754924.205634381
7891,207,891,12.585579,1329,1,3601,651,2694,359,1112,8493.074219,39,3,304,287,1173281.43720318,-672164.82304575
7892,208,1147,13.8429,1473,0,1284,376,905,404,392,24410.042969,75,2,NA,NA,1038700.88115654,-779057.917443391
7893,200,1185,10.749414,1593,1,3899,751,2993,413,1473,9746.762695,174,10,302,288,1090734.34094754,-821205.036539469
7894,206,882,13.000712,1414,1,3984,796,3143,441,1405,11246.079102,41,2,303,287,1164381.60730463,-758378.811321503
7895,210,883,17.797588,1330,1,4256,614,3028,342,986,12360.231445,33,0,303,289,1142821.34661657,-787099.669597357
7896,190,1181,15.312682,1773,1,3649,889,3004,502,1737,9742.591797,96,0,303,287,1089473.69079492,-789899.604045231
7897,194,1169,11.774871,1672,1,3625,838,2876,509,1386,9469.738281,118,8,302,287,1082852.38770734,-826271.925242313
7898,193,1167,12.778985,1642,1,3750,946,3133,555,1779,8381.993164,136,6,303,288,1088093.14225476,-806980.04197843
7899,189,1158,11.453639,1790,1,3825,838,2957,555,1529,8480.02832,133,5,302,287,1087900.98871479,-806780.164733544
7900,181,998,11.485775,1935,1,3767,747,2807,470,1341,9606.849609,261,10,301,287,1135718.68204268,-739590.877615589
7901,279,553,14.269734,450,1,1617,1160,2102,586,1618,1076.97168,3,0,320,294,1528509.97326671,877064.376076769
7902,278,568,16.643332,451,1,1512,1100,1975,551,1553,1045.153442,4,1,319,294,1530211.50996048,867360.696041532
7903,278,676,13.897601,486,1,2241,1155,2481,591,1576,2024.007812,3,0,316,293,1553980.147935,777875.950611552
7904,278,667,14.590748,486,1,1924,1048,2154,527,1421,1896.033936,4,0,317,294,1547959.78576971,780762.812716777
7905,275,471,14.159451,478,1,1539,1134,2019,574,1685,686.682983,6,0,322,293,1461641.77292269,860840.383521815
7906,279,697,14.40974,470,1,2145,756,1951,394,1228,2446.82251,15,1,316,294,1479167.91082452,647375.652515056
7907,275,808,14.539492,526,1,2661,871,2380,451,1369,3729.062012,23,1,313,292,1547659.88897636,568046.150558034
7908,277,754,13.626806,496,1,2356,706,1994,382,1183,1854.119995,15,1,314,294,1518302.00666633,574045.71031914
7909,280,652,13.812233,411,1,1956,923,2011,488,1391,1684.591553,5,0,316,294,1437975.35128121,633251.918405497
7910,288,687,18.608519,473,1,1369,1104,1886,538,1438,1416.893066,4,0,322,295,1646498.75257994,937872.154484621
7911,287,716,15.600364,516,1,1405,1123,1931,550,1345,1492.873169,4,0,320,295,1689289.16543451,947323.14676981
7912,288,730,35.82037,499,1,1427,1076,1885,535,1297,1625.983765,5,0,320,294,1687524.37518227,935465.76264781
7913,286,692,15.198527,534,1,1401,1073,1867,527,1339,1165.595825,5,0,321,295,1687101.950834,962462.890936738
7914,286,555,14.214069,605,0,1280,1034,1749,525,1549,97.793846,7,0,NA,NA,1680704.51693493,1037972.49390417
7915,290,164,14.798759,422,1,1532,2031,3103,1000,3571,0,7,1,323,294,1725549.17220987,1261633.95433804
7916,272,683,15.198527,473,1,2541,1525,3189,720,2557,2051.479492,4,0,314,292,547372.008096423,606248.323358525
7917,273,653,14.969356,476,1,1954,1477,2684,768,2600,1782.993286,4,0,316,293,559033.097631086,635607.408866773
7918,272,681,14.269734,472,1,2320,1562,3117,689,2428,2147.639404,3,0,314,292,551505.897969003,606192.719232685
7919,269,713,17.838411,499,1,2493,1151,2677,539,2206,2334.490479,9,0,315,292,524355.825685079,578371.58173416
7920,272,674,14.962882,486,1,2406,1786,3513,776,3012,1997.645508,3,0,315,292,530575.23455531,620696.734801239
7921,271,680,13.506174,481,1,2611,1605,3397,717,2802,2093.979004,6,1,314,292,536295.959549566,611712.160255968
7922,270,715,13.897601,483,1,2475,1083,2536,556,1973,26627.210938,4,0,313,293,542921.708808532,572884.381895327
7923,271,694,15.891674,471,1,2387,1050,2451,513,1689,7435.495605,2,0,312,292,546878.678563861,592795.76518426
7924,267,623,14.993167,570,1,1880,2101,3592,792,3264,1657.101074,9,0,315,292,472843.660962781,695776.198978814
7925,268,612,14.163336,556,1,1866,2092,3560,790,3361,1585.582153,7,0,316,292,482326.093346632,695797.839540241
7926,272,600,14.163336,519,1,1976,1809,3207,797,3033,2132.438477,8,0,315,292,516495.10712664,680407.343052236
7927,271,628,35.82037,517,1,1768,1803,3001,890,3404,1425.601196,4,0,317,293,506648.490369006,666425.58007582
7928,271,638,16.903275,507,1,2681,1267,2908,658,2141,1942.385986,6,0,314,293,515710.874153996,655548.788741961
7929,271,620,15.344126,519,1,2014,1647,2961,844,3270,64706.273438,6,1,317,293,510408.987480822,671678.53956409
7930,263,572,14.726352,636,1,1611,2173,3404,949,3957,1289.881836,8,0,317,292,468375.726107472,735063.879670497
7931,265,622,15.312682,582,1,2324,1455,2894,768,2567,1684.019775,4,0,316,292,453092.629597121,708019.180202327
7932,265,583,15.131817,611,1,2155,1312,2593,708,2480,1377.253662,6,0,316,292,468758.414270377,728027.394571304
7933,267,585,19.301666,601,1,2164,1621,3094,697,2785,1338.199219,4,0,316,293,498326.671937863,705846.808560517
7934,267,529,14.619534,617,1,2068,1892,3353,876,3270,1431.120361,5,0,317,293,498482.764098468,735014.576389611
7935,267,551,21.030132,601,1,1973,1791,3132,842,3129,1552.592896,6,1,317,292,492547.363065558,728505.427412516
7936,265,578,14.510559,604,1,2217,1233,2573,623,2122,1467.283203,4,0,315,292,476104.332542554,725511.287594369
7937,270,525,14.438669,599,1,1859,2281,3817,845,3682,1449.798218,8,1,316,292,518390.403752998,724553.11297296
7938,269,426,35.82037,678,1,1839,1709,2924,847,3298,1246.73938,7,0,318,292,525265.846445773,772881.644634176
7939,270,624,13.894554,529,1,2126,1827,3295,879,3443,1599.75769,6,0,317,292,498686.463458229,674043.197217562
7940,270,629,28.351568,530,1,2186,1392,2712,760,2654,1899.100342,4,0,315,292,491730.688035254,674970.760592424
7941,283,329,35.82037,409,0,1198,1272,1980,641,1746,187.499725,3,0,NA,NA,1455496.36061741,1058033.57391837
7942,283,340,15.535826,411,0,1024,1826,2509,905,2426,65530,8,1,NA,NA,1459671.01235147,1060450.4471038
7943,286,285,14.50538,462,0,964,1196,1744,627,1722,41.773876,2,0,NA,NA,1668746.75144749,1160112.24281319
7944,289,343,35.82037,467,0,932,1398,1963,696,1919,0.96817,3,0,NA,NA,1690040.300089,1143726.01828461
7945,288,331,35.82037,466,0,1042,1329,1935,715,1770,3.561716,11,0,NA,NA,1687771.97067718,1146336.73174531
7946,286,278,14.199322,461,0,1015,1238,1824,641,1775,152.832565,4,1,NA,NA,1666101.86026274,1163472.9738142
7947,288,324,15.198527,463,1,1592,1178,2104,605,1537,3.492697,3,0,320,293,1687566.61047553,1149070.99649069
7948,289,347,14.027228,467,0,944,1390,1964,676,1911,164.220963,2,1,NA,NA,1692290.46794918,1142117.07541642
7949,283,223,14.50538,487,0,969,1827,2477,875,2656,0,4,0,NA,NA,1487998.99964221,1188424.85404268
7950,283,226,16.302319,488,0,924,2351,3045,1102,3242,0,7,0,NA,NA,1487857.02237953,1186780.84673521
7951,278,669,14.962882,486,1,2187,1047,2294,551,1532,1625.056885,5,0,317,294,1552419.15866595,780167.243837269
7952,286,404,35.82037,405,1,2229,1373,2726,727,1723,199.021286,15,0,316,293,1468611.84677797,984102.21809541
7953,279,552,13.520923,449,1,1621,1206,2155,615,1664,1041.652954,3,1,320,294,1528439.85934051,879563.941719562
7954,286,388,23.206173,421,1,1582,1173,2096,596,1689,319.138,4,0,319,293,1464445.97324811,984821.199921622
7955,276,573,14.962882,455,1,1773,1126,2160,568,1599,1225.96106,3,0,320,294,1527909.03423983,861607.894863509
7956,286,711,13.452747,538,1,1705,1414,2481,661,2252,1583.430176,9,1,320,295,1687756.22928109,952444.895009339
7957,287,702,13.897601,516,1,1577,1262,2202,608,1636,1357.373413,7,0,321,295,1684891.22597209,953156.031623625
7958,286,708,13.817412,537,1,1447,1256,2109,610,1647,1336.628418,5,0,321,295,1690031.00623436,954955.885374747
7959,286,708,13.817412,537,1,1447,1256,2109,610,1647,1336.628418,5,0,321,295,1690131.82603581,954824.870330576
7960,288,722,14.276209,507,1,1833,1215,2312,572,1615,1603.124756,5,0,321,295,1684690.86582633,939163.052731818
7961,288,719,19.096872,506,1,1414,1121,1938,547,1327,1551.355347,4,0,320,295,1686967.8777419,943327.199545382
7962,288,727,14.609001,510,1,1475,1119,1963,565,1416,1824.907104,5,1,319,295,1690681.18137734,940819.973284412
7963,287,701,14.163336,522,1,1832,1471,2654,649,2070,1536.236816,7,0,321,295,1685930.96646476,954238.784009801
7964,281,655,13.28481,411,1,1975,817,1918,431,1266,2395.663574,5,1,315,294,1437812.99321142,631945.293436495
7965,286,541,14.50538,593,1,1396,1073,1864,534,1619,323.242065,8,0,322,293,1681677.27400898,1043253.37198237
7966,276,774,12.540093,497,1,3182,861,2687,463,1500,3831.674072,31,2,312,292,1531923.06134769,565446.455094969
7967,289,737,19.861282,492,1,1359,1127,1903,554,1296,1685.320068,5,0,320,295,1685438.2841896,929614.937461457
7968,275,470,20.824429,482,1,1483,1154,2013,579,1675,609.035339,6,0,323,293,1458268.86891862,858100.865830736
7969,279,694,13.703244,470,1,2365,815,2133,430,1373,2424.280273,13,1,315,294,1475552.11155069,646938.379434595
7970,295,97,14.269734,369,0,1000,2908,3839,1069,4310,46559.078125,4,0,NA,NA,1417633.61005868,1303524.73725205
7971,280,685,13.406768,476,1,1916,1364,2548,693,2048,1872.808228,15,1,320,294,1566150.42139229,782348.732263651
7972,296,97,14.510559,366,0,1274,2374,3415,946,3310,7339.109375,2,0,NA,NA,1420539.1646648,1306017.07033919
7973,295,91,12.73701,361,0,990,1504,2090,828,1648,59265.703125,10,2,NA,NA,1458278.36460389,1335350.66557974
7974,290,174,16.061495,387,0,1075,1892,2634,899,2408,7847.212891,5,0,NA,NA,1373384.63595546,1164137.97466468
7975,280,686,12.604631,473,1,1808,1401,2500,751,2095,1792.354248,16,2,320,294,1566924.56952448,781161.265023853
7976,278,718,13.353444,508,1,1551,1001,1874,508,1398,1788.628906,46,1,319,294,1555293.0835525,758209.994098633
7977,291,169,16.119997,389,1,1802,1461,2586,758,1986,27.099993,3,0,322,293,1364971.65895133,1161852.85216213
7978,295,96,17.498007,368,0,558,2155,2585,841,3590,65533,8,0,NA,NA,1465063.51935632,1331776.56870959
7979,290,173,15.642642,388,0,876,1775,2339,911,2415,63550.796875,6,0,NA,NA,1372154.82376549,1165667.26129958
7980,294,93,19.036219,367,0,736,2715,3366,1011,4272,49932.40625,9,1,NA,NA,1468302.92759366,1336860.98988606
7981,294,99,14.619534,377,0,932,2878,3754,1000,4481,65533,7,0,NA,NA,1417705.01392252,1300807.01088639
7982,291,170,14.159451,390,1,1378,1499,2345,785,1996,41982.484375,5,0,320,293,1363057.66417708,1158438.9515711
7983,280,677,12.012446,453,1,1341,1483,2304,779,1870,1900.078247,23,3,316,294,1564659.61903019,782033.464405555
7984,279,713,15.718147,494,1,1748,1041,2044,527,1442,1997.899048,51,1,318,295,1558143.72038771,760986.330098002
7985,295,95,15.312682,365,0,630,2290,2782,945,3597,65533,4,0,NA,NA,1463147.31401114,1332622.2756451
7986,279,677,17.740431,480,1,1796,1232,2301,607,1848,1925.1427,4,0,321,294,1559210.89769958,778214.385274201
7987,279,678,14.962882,483,1,1787,1016,2009,581,1562,1739.030029,4,0,320,294,1560571.91311533,780389.839534051
7988,279,686,14.962882,485,1,1925,1264,2419,634,1845,2159.343994,3,0,318,294,1561880.26946043,775294.398728939
7989,280,699,17.615267,482,1,1762,1028,2023,525,1387,2019.888428,5,0,322,294,1569165.16323113,778010.616959719
7990,279,684,13.009171,481,1,1864,1353,2492,692,2163,1792.258667,14,2,318,294,1563212.95829262,777206.429502176
7991,296,139,16.51811,385,1,1785,1705,2798,997,2733,65530,6,0,320,296,1349348.26315118,1186272.34414529
7992,296,140,14.50538,389,0,793,2167,2729,1073,2910,65530,3,0,NA,NA,1350956.28268055,1185926.48313923
7993,296,140,14.50538,389,0,793,2167,2729,1073,2910,65530,3,0,NA,NA,1350275.64587507,1185838.77266461
7994,296,142,35.82037,385,0,750,2194,2723,1099,2926,65530,3,0,NA,NA,1349985.41716689,1183502.76999019
7995,295,135,13.894554,378,0,1027,1493,2092,882,1014,65533.847656,10,0,NA,NA,1343236.21401999,1187641.40599949
7996,296,142,13.452747,387,0,653,2178,2636,1090,2939,65530,6,1,NA,NA,1348087.5868161,1182823.57676497
7997,296,135,13.894554,384,0,936,2063,2721,1008,2589,65530,5,0,NA,NA,1346216.0988638,1189123.48656992
7998,286,435,14.969356,431,0,1293,1595,2429,784,2144,65530,10,0,NA,NA,1474599.20007368,965123.916858931
7999,286,443,16.922119,423,0,335,1172,1357,638,498,264.556915,5,0,NA,NA,1479473.93832128,963511.695004192
8000,286,437,18.786388,430,1,1377,1030,1791,550,1429,152.663681,3,1,320,294,1474807.40839248,961633.930973833
